customerID;gender;SeniorCitizen;Partner;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;num_orders;avg_order_value;cancel_rating;avg_rating;voucher_usage_rate;loyalty_tier;age;city_zone;inactive_days;Churn_food
2418-TPEUN;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;1;Credit card (automatic);198;11199;219;170415;0,26;3,8;0,13;Platinum;19;Suburban;47;1
3963-RYFNS;Female;0;0;1;1;Fiber optic;1;1;1;Two year;1;Bank transfer (automatic);11645;801355;149;134708;0,05;4,2;0,21;Platinum;22;Suburban;27;0
3198-VELRD;Female;0;1;1;1;Fiber optic;0;0;0;Month-to-month;1;Bank transfer (automatic);8475;26485;9;150825;0,11;4,4;0,27;Bronze;51;Rural;48;1
8540-ZQGEA;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);2005;11024;272;131574;0,23;4,6;0,51;Bronze;21;Suburban;9;1
1320-REHCS;Male;1;0;1;1;Fiber optic;0;1;1;Month-to-month;1;Electronic check;11075;58320;132;165548;0,01;4,2;0,34;Bronze;44;Suburban;48;1
4137-JOPHL;Female;0;0;1;0;Fiber optic;0;0;1;Two year;1;Bank transfer (automatic);897;43045;207;229884;0,02;3,2;0,46;Gold;20;Urban;51;1
9436-ZBZCT;Male;0;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;8995;11784;40;144230;0,24;4,4;0,17;Silver;43;Urban;9;1
7801-CEDNV;Male;0;1;1;0;DSL;1;0;0;One year;0;Credit card (automatic);487;142175;55;120581;0,28;5;0,33;Platinum;18;Urban;53;1
2057-BOYKM;Female;1;1;1;1;Fiber optic;1;1;1;Two year;1;Bank transfer (automatic);966;68275;213;105105;0,26;4,8;0,07;Bronze;33;Urban;45;1
3658-QQJYD;Male;0;0;1;0;DSL;1;1;0;One year;1;Credit card (automatic);743;469805;366;159830;0,01;4,7;0,89;Silver;52;Suburban;46;1
1803-BGNBD;Female;0;0;1;0;DSL;0;1;0;Month-to-month;1;Electronic check;543;6545;62;149157;0,18;3,6;0,02;Platinum;36;Urban;8;0
0134-XWXCE;Female;1;0;1;0;DSL;0;0;1;One year;0;Bank transfer (automatic);7485;326805;256;243514;0,02;4,5;0,76;Silver;33;Urban;33;0
6950-TWMYB;Male;0;1;1;0;Fiber optic;0;1;0;Two year;1;Bank transfer (automatic);7995;436205;213;167235;0,08;4,7;0,35;Bronze;50;Urban;45;0
5848-FHRFC;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);2005;13869;165;82347;0,03;4,4;0,47;Silver;48;Urban;52;1
2243-FNMMI;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;194;4154;83;127650;0,09;3,5;0,29;Bronze;39;Urban;38;0
2511-MORQY;Male;0;1;1;1;DSL;0;0;1;One year;0;Bank transfer (automatic);549;26141;190;228182;0,26;4,9;0,07;Bronze;37;Urban;59;1
5356-KZCKT;Male;0;0;1;1;0;No internet service;No internet service;No internet service;Two year;1;Credit card (automatic);2445;15136;311;215995;0,01;3,9;0,84;Bronze;23;Urban;3;0
9470-XCCEM;Male;0;1;1;1;Fiber optic;0;1;0;Month-to-month;1;Bank transfer (automatic);8965;31616;83;204926;0,17;3,3;0,29;Bronze;52;Urban;44;1
6519-CFDBX;Female;0;0;1;0;DSL;0;0;0;Month-to-month;1;Electronic check;454;8095;7;161147;0,13;3,2;0,24;Gold;20;Urban;53;1
3902-MIVLE;Male;0;1;1;1;DSL;1;0;1;Two year;0;Mailed check;757;46767;163;128135;0,14;4,3;0,68;Bronze;49;Rural;53;1
0409-WTMPL;Female;0;1;1;1;Fiber optic;1;1;1;One year;1;Credit card (automatic);11065;652665;191;99199;0,29;3,9;0,02;Gold;30;Rural;3;1
8763-KIAFH;Female;0;1;1;0;0;No internet service;No internet service;No internet service;One year;1;Mailed check;2055;5833;133;220138;0,09;3,2;0,64;Bronze;31;Urban;3;1
3669-WHAFY;Female;0;1;1;1;Fiber optic;1;1;1;Two year;1;Credit card (automatic);11515;80781;277;181583;0,19;4,5;0,09;Bronze;25;Urban;40;0
3055-VTCGS;Female;0;0;1;0;DSL;0;0;1;One year;0;Credit card (automatic);5855;35035;220;172290;0,13;4,6;0,62;Bronze;36;Urban;10;0
3144-KMTWZ;Male;0;1;1;1;Fiber optic;0;1;1;Month-to-month;1;Bank transfer (automatic);9325;666945;254;247647;0,02;4,5;0,51;Bronze;31;Rural;0;0
7279-BUYWN;Female;1;0;1;1;Fiber optic;1;1;1;Month-to-month;1;Electronic check;1132;46895;157;200787;0,15;3,4;0,11;Bronze;28;Urban;44;1
7156-MHUGY;Male;1;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;905;120115;66;194427;0,24;4,4;0,65;Silver;52;Suburban;20;1
7198-GLXTC;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;0;Electronic check;790;14365;11;228063;0,03;3;0,45;Platinum;53;Suburban;58;1
2007-QVGAW;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;1;Bank transfer (automatic);1935;129265;395;233625;0,02;3,6;0,22;Bronze;20;Rural;24;0
5207-PLSTK;Male;0;1;1;0;DSL;1;0;0;Month-to-month;1;Mailed check;4875;4875;5;167493;0,05;3,8;0,35;Bronze;42;Suburban;8;0
2307-FYNNL;Male;1;0;1;1;Fiber optic;1;0;1;Two year;1;Electronic check;10905;71082;212;211706;0,23;4,7;0,49;Bronze;30;Suburban;24;1
5605-XNWEN;Male;1;1;1;1;0;No internet service;No internet service;No internet service;Two year;1;Bank transfer (automatic);250;180255;342;92771;0,22;3,8;0,09;Gold;33;Suburban;17;1
2155-AMQRX;Female;0;0;1;1;DSL;0;0;0;Month-to-month;1;Credit card (automatic);549;150515;105;205607;0,17;3;0,96;Silver;45;Suburban;6;1
6181-AXXYF;Male;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);2475;18591;217;229370;0,14;3,7;0,67;Gold;44;Urban;45;0
5091-HFAZW;Female;0;0;1;0;Fiber optic;1;1;0;Month-to-month;1;Electronic check;9115;1685;10;159876;0,27;4;0,01;Bronze;27;Rural;25;1
0516-VRYBW;Female;0;0;1;0;0;No internet service;No internet service;No internet service;One year;0;Bank transfer (automatic);2015;39085;38;247071;0,23;4,9;0,82;Bronze;35;Suburban;55;1
2519-LBNQL;Male;1;1;1;1;Fiber optic;0;1;1;One year;1;Electronic check;10435;633945;336;139648;0,24;4,9;0,32;Bronze;25;Urban;48;1
8623-ULFNQ;Female;1;0;1;1;DSL;0;0;0;Month-to-month;1;Electronic check;6605;16524;99;155783;0,24;3,4;0,06;Gold;24;Urban;17;1
8380-PEFPE;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;7165;7165;4;124440;0,19;3,4;0,28;Bronze;39;Suburban;0;1
5687-DKDTV;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;2035;775;18;111655;0,14;3,3;0,73;Silver;26;Urban;8;1
1568-LJSZU;Male;0;1;1;1;DSL;1;1;1;Two year;1;Credit card (automatic);922;639285;379;123039;0,26;4,6;0,72;Silver;46;Suburban;9;1
7530-HDYDS;Female;0;0;1;0;Fiber optic;0;1;1;Month-to-month;1;Credit card (automatic);8425;32645;172;135255;0,28;3;0,55;Silver;54;Urban;47;1
7789-HKSBS;Female;1;1;1;1;Fiber optic;1;0;1;One year;1;Bank transfer (automatic);1052;459915;187;152219;0,01;3,3;0,24;Bronze;46;Rural;10;1
7416-CKTEP;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;1;Bank transfer (automatic);196;113425;129;91244;0,02;4,1;0,25;Silver;45;Urban;31;0
2586-CWXVV;Male;0;1;0;No phone service;DSL;0;1;0;Month-to-month;0;Electronic check;304;162135;219;174594;0,29;3,5;0,38;Bronze;38;Urban;20;1
3096-IZETN;Female;0;0;1;0;Fiber optic;0;0;0;Month-to-month;0;Bank transfer (automatic);781;9473;31;138595;0,08;3,2;0,15;Platinum;50;Suburban;35;1
2348-KCJLT;Female;0;1;1;0;DSL;1;1;1;One year;1;Mailed check;615;27222;217;183898;0,26;3,7;0,34;Bronze;43;Urban;55;1
8401-EMUWF;Male;0;1;1;1;DSL;1;1;0;Month-to-month;1;Bank transfer (automatic);694;30583;170;108371;0,12;3,5;0,68;Bronze;32;Suburban;31;0
4193-IBKSW;Male;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);2475;17696;339;239950;0,04;4;0,83;Bronze;19;Urban;18;0
5377-NDTOU;Female;0;1;1;1;DSL;1;1;1;Two year;0;Mailed check;9105;629375;153;247229;0,02;5;0,33;Gold;29;Rural;7;0
5922-ABDVO;Female;0;1;1;1;Fiber optic;0;0;1;Month-to-month;0;Mailed check;8965;176105;44;85914;0,05;3,2;0,23;Bronze;50;Urban;34;1
2474-LCNUE;Female;0;1;1;1;DSL;0;0;0;Month-to-month;1;Credit card (automatic);7365;164275;111;107180;0,07;3,7;0,83;Silver;32;Urban;21;0
0839-QNXME;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);194;5785;68;214760;0,15;4,9;0,89;Bronze;18;Rural;3;0
3506-OVLKD;Male;0;0;1;1;0;No internet service;No internet service;No internet service;One year;0;Bank transfer (automatic);262;9549;79;160219;0,21;4,8;0,41;Bronze;50;Urban;28;1
9172-ANCRX;Female;0;0;1;1;Fiber optic;1;0;0;Month-to-month;1;Electronic check;987;97325;20;158616;0,03;3,8;0,03;Silver;21;Rural;30;1
6650-VJONK;Male;0;0;1;0;DSL;0;0;0;Month-to-month;1;Bank transfer (automatic);4385;4385;5;220988;0,13;4,4;0,69;Bronze;45;Suburban;7;0
2178-PMGCJ;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Mailed check;697;14904;108;175213;0,16;3,2;0,78;Silver;31;Urban;54;1
7492-TAFJD;Male;0;1;0;No phone service;DSL;1;1;1;Two year;0;Mailed check;3855;2800;23;238432;0,16;4,4;0,02;Gold;29;Urban;11;0
2773-MADBQ;Female;0;0;0;No phone service;DSL;1;1;1;Two year;1;Mailed check;531;190125;114;117805;0,16;4,9;0,06;Gold;23;Urban;4;0
6016-LVTJQ;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;2065;7164;115;224525;0,16;4,1;0,59;Bronze;37;Urban;29;0
7860-KSUGX;Male;0;1;1;1;DSL;1;1;1;Two year;0;Credit card (automatic);6445;47200;367;206599;0;4;0,38;Silver;38;Urban;34;0
8966-KZXXA;Male;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);251;93095;167;233775;0;3,4;0,75;Platinum;33;Urban;36;1
6910-HADCM;Female;0;0;1;0;Fiber optic;0;0;1;Month-to-month;0;Electronic check;7635;7635;2;154176;0,03;4,3;0,43;Gold;29;Rural;3;1
4816-LXZYW;Female;0;0;1;1;Fiber optic;0;1;0;Month-to-month;1;Electronic check;7915;167695;62;174799;0,03;4,2;0,68;Bronze;37;Urban;55;1
9606-PBKBQ;Male;1;1;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;850;264205;76;178385;0,21;4,3;0,52;Silver;50;Urban;42;1
5149-QYTTU;Female;0;1;1;1;Fiber optic;1;1;1;One year;1;Credit card (automatic);9515;677085;329;168919;0,06;3,1;0,25;Platinum;19;Urban;20;1
2070-XYMFH;Female;1;0;1;1;Fiber optic;0;0;1;Month-to-month;1;Mailed check;7935;18353;116;218482;0,27;4,1;0,61;Silver;51;Urban;57;1
2085-BOJKI;Male;0;1;1;0;Fiber optic;0;0;1;One year;1;Bank transfer (automatic);9665;158825;52;161462;0,28;4,2;0,74;Gold;43;Suburban;57;1
0817-HSUSE;Male;0;0;1;0;DSL;0;0;1;Month-to-month;1;Electronic check;755;755;2;245320;0,29;3,4;0,97;Silver;50;Urban;15;1
5442-PPTJY;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;197;25835;27;111159;0,28;3,4;0,38;Bronze;47;Rural;52;1
1927-QEWMY;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);205;150225;422;122039;0,08;3,6;0,06;Bronze;18;Suburban;17;0
1663-MHLHE;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;192;192;3;127800;0,15;4,4;0,99;Bronze;25;Urban;56;1
5663-QBGIS;Male;1;1;1;1;Fiber optic;0;1;0;Two year;0;Bank transfer (automatic);9835;69294;365;120761;0,05;4,2;0,62;Bronze;18;Suburban;30;0
4450-MDZFX;Male;0;1;1;1;Fiber optic;0;0;0;Month-to-month;0;Bank transfer (automatic);7435;44533;269;174626;0,24;4,7;0,95;Gold;27;Suburban;37;1
6701-DHKWQ;Female;0;1;0;No phone service;DSL;0;1;1;Two year;0;Credit card (automatic);5135;32444;215;198368;0,27;3,6;0,01;Silver;49;Suburban;58;1
7554-AKDQF;Female;0;1;1;0;DSL;0;0;0;Month-to-month;0;Mailed check;4565;32345;16;160903;0,26;4,8;0,34;Gold;19;Urban;31;1
3536-IQCTX;Male;1;1;1;1;Fiber optic;0;0;0;Month-to-month;0;Electronic check;853;26611;79;198998;0,13;4,5;0,13;Silver;48;Urban;47;1
4911-BANWH;Female;0;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Credit card (automatic);8655;26974;138;246439;0,23;3,8;0,84;Bronze;21;Urban;32;1
8496-EJAUI;Male;0;0;1;0;Fiber optic;0;1;0;Month-to-month;1;Credit card (automatic);7385;14245;96;216885;0,03;3,2;0,88;Bronze;29;Urban;18;1
0794-YVSGE;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);203;140115;329;139894;0,01;3,5;0,05;Platinum;48;Urban;19;0
5423-BHIXO;Female;0;0;1;1;DSL;0;1;0;Month-to-month;1;Electronic check;542;17396;131;131444;0,23;4,9;0,19;Silver;40;Suburban;47;1
6908-VVYHM;Male;0;1;1;1;Fiber optic;0;1;0;Month-to-month;1;Electronic check;9065;59310;140;245341;0,13;3,6;0,13;Silver;50;Urban;9;0
2959-EEXWB;Female;0;1;0;No phone service;DSL;1;0;0;Month-to-month;1;Bank transfer (automatic);509;233385;264;141748;0,03;3,7;0,59;Platinum;25;Urban;25;1
1839-UMACK;Male;0;0;1;1;0;No internet service;No internet service;No internet service;One year;0;Electronic check;2505;94985;218;121190;0,03;3,4;0,51;Bronze;33;Urban;45;1
3030-YDNRM;Male;0;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;7485;57245;25;120318;0,26;4,6;0,69;Gold;32;Urban;17;1
7321-KKSDU;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;205;6968;189;248090;0,14;3,6;0,31;Gold;43;Urban;44;0
3402-XRIUO;Female;1;1;1;1;DSL;1;1;0;Month-to-month;1;Mailed check;6355;13818;96;204078;0,25;3,7;0,04;Bronze;31;Suburban;58;1
3132-TVFDZ;Male;1;1;0;No phone service;DSL;0;0;0;Month-to-month;1;Electronic check;4485;257295;246;119759;0,25;3,8;0,02;Bronze;29;Rural;44;1
8286-AFUYI;Male;0;0;1;0;DSL;1;0;0;Month-to-month;0;Electronic check;4795;4795;4;96498;0,27;3,9;0,61;Platinum;44;Urban;57;1
8080-DDEMJ;Male;1;0;1;0;DSL;0;0;0;Month-to-month;0;Electronic check;451;451;5;105989;0,09;3,8;0,42;Silver;48;Urban;14;0
8356-WUAOJ;Female;0;1;1;0;DSL;0;0;0;Month-to-month;1;Electronic check;450;450;4;236640;0,28;4;0,92;Bronze;21;Suburban;35;1
6365-MTGZX;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;960;212245;60;197035;0,05;4,6;0,64;Silver;47;Urban;17;0
1349-WXNGG;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Bank transfer (automatic);2005;2005;3;146577;0,02;4,6;0,04;Silver;21;Urban;30;1
8058-DMYRU;Male;1;0;1;1;Fiber optic;0;1;0;Month-to-month;1;Electronic check;9005;49318;308;185231;0,13;4,6;0,26;Gold;48;Urban;14;0
9350-ZXYJC;Female;0;0;1;1;0;No internet service;No internet service;No internet service;Two year;1;Credit card (automatic);253;11695;11;241171;0,25;3,2;0,91;Platinum;51;Urban;37;1
6990-YNRIO;Male;0;1;1;1;Fiber optic;1;0;1;Two year;0;Bank transfer (automatic);10865;693795;226;169900;0,14;4,6;0,02;Platinum;21;Suburban;28;0
8958-JPTRR;Female;0;1;1;1;0;No internet service;No internet service;No internet service;One year;0;Electronic check;243;12617;208;184679;0,25;3,2;0,33;Platinum;37;Rural;41;1
6959-GQEGV;Male;0;0;1;0;DSL;1;0;1;Month-to-month;1;Electronic check;7595;32738;169;103482;0,22;3,2;0,94;Bronze;35;Urban;14;1
3173-WSSUE;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);197;141585;316;149212;0,06;4,9;0,65;Gold;25;Urban;56;1
1265-HVPZB;Male;0;1;1;0;DSL;1;1;1;One year;0;Credit card (automatic);664;39582;340;110048;0,28;4,6;0,53;Bronze;19;Urban;0;1
4115-UMJFQ;Male;0;0;0;No phone service;DSL;0;1;1;One year;1;Bank transfer (automatic);3575;249225;204;214137;0,02;4,1;0,02;Bronze;26;Urban;36;0
7369-TRPFD;Male;0;0;1;0;0;No internet service;No internet service;No internet service;One year;0;Mailed check;188;2792;47;213108;0,27;4,7;0,83;Gold;33;Rural;40;1
1098-KFQEC;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);194;10830;153;115814;0,09;5;0,02;Silver;39;Urban;58;1
7190-XHTWJ;Female;0;0;1;0;0;No internet service;No internet service;No internet service;One year;0;Mailed check;193;7555;210;227996;0,15;4,2;0,25;Platinum;29;Urban;22;0
0621-TWIEM;Male;0;0;1;0;DSL;0;0;0;Month-to-month;1;Electronic check;4555;4026;45;209493;0,13;4,2;0,19;Bronze;22;Urban;45;0
3537-RYBHH;Female;1;1;1;1;DSL;1;1;1;Month-to-month;1;Credit card (automatic);6745;32520;147;140204;0,05;4,5;0,16;Gold;32;Urban;10;0
2485-ITVKB;Female;0;1;0;No phone service;DSL;0;0;0;Month-to-month;1;Electronic check;351;6875;10;112844;0,11;3,5;0,95;Bronze;25;Urban;37;0
3669-OYSJI;Male;0;0;1;0;DSL;0;0;0;Month-to-month;0;Credit card (automatic);462;462;5;161943;0,06;3,3;0,06;Bronze;41;Urban;15;1
1612-EOHDH;Female;0;0;1;0;DSL;0;0;0;Month-to-month;0;Electronic check;4515;4515;5;101518;0,06;4,5;0,64;Silver;36;Suburban;54;1
6702-OHFWR;Male;1;0;0;No phone service;DSL;0;1;1;Month-to-month;1;Electronic check;433;433;5;228131;0,06;3,7;0,95;Bronze;54;Urban;29;0
5296-BFCYD;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;1;Mailed check;201;93685;138;103052;0,15;3,3;0,23;Silver;35;Suburban;28;1
4510-PYUSH;Female;1;0;1;0;DSL;1;1;0;Month-to-month;1;Credit card (automatic);5715;225065;190;149803;0,24;3,6;0,01;Platinum;38;Suburban;40;1
9359-JANWS;Female;0;1;1;0;DSL;1;0;1;Two year;0;Credit card (automatic);589;38571;249;151524;0,17;3,7;0,06;Silver;31;Suburban;2;0
7517-SAWMO;Female;0;1;1;0;Fiber optic;1;0;0;Month-to-month;1;Electronic check;732;14411;101;169572;0,27;4,9;0,51;Bronze;32;Urban;39;1
4143-HHPMK;Male;0;0;1;0;Fiber optic;0;1;0;Month-to-month;1;Electronic check;8535;43386;255;219752;0,19;4,4;0,48;Bronze;20;Suburban;16;0
3279-DYZQM;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;1945;137845;362;147021;0,21;4,1;0,06;Silver;28;Suburban;25;1
7054-LGEQW;Female;0;0;1;0;DSL;0;0;0;Month-to-month;0;Mailed check;4595;4595;4;100043;0,02;4,9;0,45;Silver;20;Urban;53;1
0523-VNGTF;Female;1;0;0;No phone service;DSL;0;1;1;Month-to-month;1;Electronic check;505;25663;140;82419;0,13;4,8;0,29;Silver;47;Suburban;8;0
9575-IWCAZ;Male;0;1;1;1;0;No internet service;No internet service;No internet service;One year;0;Mailed check;251;1710;25;201831;0,21;4;0,27;Bronze;23;Urban;16;1
7105-MXJLL;Female;1;1;1;0;DSL;0;0;1;One year;0;Mailed check;607;15974;154;181799;0,02;4,8;0,22;Gold;23;Suburban;36;0
7064-FRRSW;Male;1;0;1;1;Fiber optic;0;1;0;One year;1;Electronic check;990;474435;275;228212;0,26;3,8;0,33;Bronze;48;Urban;55;1
7940-UQQUG;Female;0;1;1;1;Fiber optic;1;0;0;One year;1;Bank transfer (automatic);1044;67216;139;137600;0,23;3,5;0,35;Silver;39;Suburban;30;1
0923-PNFUB;Female;0;0;1;0;Fiber optic;0;1;0;Month-to-month;0;Electronic check;8375;24725;7;196467;0,07;3,5;0,31;Silver;38;Urban;57;1
3961-SXAXY;Male;0;0;1;0;DSL;0;0;0;Month-to-month;1;Bank transfer (automatic);4405;4405;2;158497;0,23;4,3;0,98;Bronze;23;Urban;30;1
7010-BRBUU;Male;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);241;173465;353;188611;0;4;0,93;Gold;46;Urban;10;0
3566-HJGPK;Male;0;0;1;0;DSL;0;0;0;Month-to-month;1;Mailed check;4555;4555;5;217559;0,07;4,3;0,57;Silver;28;Urban;37;0
3062-ICYZQ;Female;0;1;1;1;Fiber optic;1;1;0;Month-to-month;1;Electronic check;938;453935;145;140692;0,02;4,4;0,98;Silver;39;Rural;21;0
9938-PRCVK;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);197;80425;164;142112;0,23;3;0,99;Silver;23;Urban;45;1
0973-KYVNF;Female;0;1;1;0;DSL;1;1;1;Two year;1;Credit card (automatic);7065;501115;386;242182;0,23;3,1;0,36;Platinum;47;Urban;2;1
5129-HHMZC;Female;0;1;1;1;DSL;1;1;0;Two year;0;Credit card (automatic);8645;35745;212;96360;0,24;4,1;0,45;Silver;42;Suburban;55;1
9637-CDTKZ;Male;0;1;1;1;Fiber optic;1;1;1;Two year;1;Credit card (automatic);1141;80864;300;163038;0;3,4;0,96;Bronze;53;Urban;48;1
3946-JEWRQ;Male;0;1;1;1;Fiber optic;0;0;0;One year;1;Credit card (automatic);952;45630;204;83017;0,15;4,3;0,61;Bronze;18;Urban;27;0
7873-CVMAW;Male;0;0;1;1;DSL;1;1;1;Two year;0;Credit card (automatic);8855;636235;290;166261;0,21;4,1;0,21;Bronze;39;Urban;31;1
0463-WZZKO;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;1;Credit card (automatic);2075;671;9;146320;0,05;4,2;0,69;Bronze;26;Suburban;3;0
3494-JCHRQ;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;7005;7005;4;111127;0,19;3,6;0,21;Platinum;25;Rural;39;1
6474-FVJLC;Male;0;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;860;16545;9;214268;0,03;4,3;0,34;Silver;51;Suburban;37;0
4524-QCSSM;Male;0;0;0;No phone service;DSL;1;1;0;Month-to-month;1;Bank transfer (automatic);4465;115655;142;155088;0,05;4,7;0,23;Gold;33;Rural;10;0
5832-EXGTT;Male;0;1;1;0;DSL;1;0;0;Month-to-month;1;Mailed check;602;183415;131;111921;0,14;5;0,24;Bronze;36;Urban;56;1
8840-DQLGN;Female;1;1;1;1;Fiber optic;1;1;0;Month-to-month;1;Bank transfer (automatic);1005;365335;176;84746;0,02;4,7;0;Silver;25;Rural;0;0
2039-JONDJ;Male;0;0;1;0;DSL;1;1;0;One year;0;Bank transfer (automatic);5545;147765;71;148535;0,04;4,1;0,88;Platinum;29;Urban;46;1
7217-JYHOQ;Male;0;1;1;0;DSL;1;1;0;Month-to-month;1;Credit card (automatic);703;170645;92;145350;0,06;3,4;0,03;Bronze;48;Urban;15;1
6695-FRVEC;Male;0;1;1;0;DSL;1;0;1;Two year;1;Bank transfer (automatic);604;39537;136;161131;0,06;4,4;0,09;Silver;50;Urban;33;0
4547-LYTDD;Female;0;0;1;1;Fiber optic;0;0;0;Month-to-month;0;Electronic check;7265;11943;47;102063;0,07;4,9;0,09;Platinum;36;Urban;44;0
9894-QMIMJ;Female;0;0;1;0;DSL;0;1;1;One year;0;Bank transfer (automatic);558;132785;112;197116;0,07;3,4;0,56;Platinum;44;Suburban;31;1
8069-YQQAJ;Male;0;0;0;No phone service;DSL;0;1;0;Month-to-month;1;Mailed check;311;4197;83;168913;0,12;3,5;0,99;Gold;41;Urban;43;0
6770-XUAGN;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Month-to-month;1;Electronic check;210;210;2;158946;0,02;3,3;0,15;Gold;45;Suburban;45;1
4193-ORFCL;Female;1;0;1;0;DSL;0;0;0;Month-to-month;0;Mailed check;451;451;3;214670;0,13;4,5;0,01;Silver;21;Urban;32;1
1636-NTNCO;Male;1;0;0;No phone service;DSL;0;1;0;Month-to-month;1;Credit card (automatic);5095;20735;20;90564;0,23;3,8;0,44;Bronze;29;Urban;10;1
3466-WAESX;Male;0;0;1;1;DSL;1;1;0;Month-to-month;1;Electronic check;691;10837;45;129725;0,22;3,1;0,56;Gold;40;Urban;35;1
9281-PKKZE;Female;0;1;0;No phone service;DSL;0;0;0;Month-to-month;1;Electronic check;4395;200785;194;166134;0,04;4,7;0,29;Platinum;37;Urban;12;0
3638-VBZTA;Male;0;0;1;1;DSL;1;1;0;Two year;1;Bank transfer (automatic);865;588275;335;185940;0,01;4,1;0,03;Silver;45;Rural;56;1
7459-IMVYU;Male;0;0;1;1;DSL;1;1;1;Month-to-month;0;Electronic check;6995;265755;169;142085;0,26;3,7;0,42;Bronze;18;Suburban;19;1
7776-QWNFX;Male;1;1;1;0;DSL;0;1;0;Month-to-month;1;Bank transfer (automatic);504;15275;82;97862;0,02;3,7;0,31;Silver;28;Urban;24;0
6689-TCZHQ;Female;1;0;1;0;Fiber optic;0;0;0;Month-to-month;0;Electronic check;7895;3784;17;90265;0,04;3,6;0,92;Silver;48;Urban;5;0
8563-OYMQY;Male;0;0;1;0;Fiber optic;0;1;1;Month-to-month;1;Credit card (automatic);9095;16122;87;220777;0,01;3,9;0,04;Bronze;26;Urban;36;0
0754-EEBDC;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;199;7665;16;142471;0,19;3,7;0,23;Gold;23;Urban;25;0
