customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn;num_orders;avg_order_value;cancel_rate;avg_rating;voucher_usage_rate;loyalty_tier;age;city_zone;inactive_days;Churn_food
1636-NTNCO;Male;1;0;0;4;0;No phone service;DSL;0;1;0;0;1;1;Month-to-month;1;Credit card (automatic);5095;20735;0;20;90564;23;38;44;Bronze;29;Urban;10;1
3466-WAESX;Male;0;0;1;16;1;1;DSL;1;1;0;0;0;1;Month-to-month;1;Electronic check;691;10837;0;45;129725;22;31;56;Gold;40;Urban;35;1
9281-PKKZE;Female;0;1;0;46;0;No phone service;DSL;0;0;0;0;1;1;Month-to-month;1;Electronic check;4395;200785;0;194;166134;4;47;29;Platinum;37;Urban;12;0
3638-VBZTA;Male;0;0;1;68;1;1;DSL;1;1;0;1;1;1;Two year;1;Bank transfer (automatic);865;588275;0;335;185940;1;41;3;Silver;45;Rural;56;1
7459-IMVYU;Male;0;0;0;38;1;1;DSL;1;1;1;1;0;0;Month-to-month;0;Electronic check;6995;265755;0;169;142085;26;37;42;Bronze;18;Suburban;19;1
7776-QWNFX;Male;1;1;0;30;1;0;DSL;0;1;0;0;0;0;Month-to-month;1;Bank transfer (automatic);504;15275;1;82;97862;2;37;31;Silver;28;Urban;24;0
6689-TCZHQ;Female;1;0;0;5;1;0;Fiber optic;0;0;0;0;0;1;Month-to-month;0;Electronic check;7895;3784;1;17;90265;4;36;92;Silver;48;Urban;5;0
8563-OYMQY;Male;0;0;0;17;1;0;Fiber optic;0;1;1;0;0;1;Month-to-month;1;Credit card (automatic);9095;16122;0;87;220777;1;39;4;Bronze;26;Urban;36;0
0754-EEBDC;Male;0;1;1;4;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Mailed check;199;7665;0;16;142471;19;37;23;Gold;23;Urban;25;0
5777-ZPQNC;Female;0;0;0;12;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Electronic check;2015;2607;0;24;171080;17;41;81;Silver;23;Suburban;3;0
1951-IEYXM;Male;0;1;1;72;1;1;DSL;1;1;1;1;1;1;Two year;1;Credit card (automatic);906;644185;0;363;135828;3;45;83;Silver;20;Urban;44;1
3318-NMQXL;Male;0;0;0;3;1;0;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;920;2668;0;6;196884;27;43;11;Bronze;49;Urban;25;1
3143-ILDAL;Male;0;0;0;56;1;1;Fiber optic;0;1;0;1;0;1;Month-to-month;1;Electronic check;9445;51246;1;279;188007;12;36;97;Bronze;52;Suburban;17;0
1022-RKXDR;Female;0;0;0;41;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;1;Mailed check;2485;96225;0;115;126104;11;41;69;Silver;33;Urban;12;0
2361-FJWNO;Male;0;0;0;40;0;No phone service;DSL;0;1;0;1;0;0;One year;0;Credit card (automatic);360;13829;0;233;120934;9;47;27;Silver;19;Suburban;7;0
2272-UOINI;Female;0;0;0;7;1;0;DSL;1;1;0;1;1;1;Month-to-month;1;Electronic check;785;57105;0;24;194420;5;31;46;Bronze;53;Suburban;50;1
8232-UTFOZ;Male;0;0;0;69;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);1995;139935;0;228;86050;4;32;3;Bronze;24;Urban;46;1
3750-YHRYO;Male;0;1;1;7;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Mailed check;2065;1500;0;18;88484;4;41;15;Bronze;52;Suburban;32;0
6637-KYRCV;Female;0;1;1;5;0;No phone service;DSL;0;1;0;0;0;0;Month-to-month;1;Electronic check;305;1672;0;16;142648;3;43;29;Silver;47;Suburban;42;0
5668-MEISB;Female;0;1;1;72;1;1;Fiber optic;1;1;1;1;1;0;Two year;0;Credit card (automatic);1061;76574;0;396;139945;7;34;58;Platinum;46;Urban;15;1
0129-QMPDR;Male;0;1;1;44;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;1;Bank transfer (automatic);205;86505;0;263;111323;9;45;83;Gold;18;Urban;41;0
7188-CBBBA;Female;0;0;0;65;1;1;Fiber optic;0;1;1;0;1;0;One year;1;Electronic check;955;615385;0;225;166332;29;43;36;Gold;18;Urban;38;1
5356-CSVSQ;Female;0;0;0;3;1;1;DSL;0;0;0;1;1;0;Month-to-month;0;Electronic check;646;1742;0;11;174605;17;48;35;Silver;24;Rural;30;0
3221-CJMSG;Male;0;0;0;24;1;0;DSL;0;0;0;1;0;0;Month-to-month;1;Credit card (automatic);511;12696;0;117;246433;3;33;47;Silver;20;Urban;39;1
4720-VSTSI;Female;0;0;0;44;1;1;Fiber optic;0;1;1;0;0;0;Month-to-month;1;Bank transfer (automatic);848;386255;1;243;90315;11;45;64;Bronze;53;Urban;22;0
3219-JQRSL;Female;1;1;0;72;1;1;DSL;1;1;1;1;1;1;Two year;0;Credit card (automatic);891;63524;0;314;127968;14;32;75;Gold;48;Urban;51;1
2801-NISEI;Male;0;0;0;24;1;0;DSL;1;0;0;1;0;0;Month-to-month;0;Electronic check;5495;13485;0;85;237591;1;41;33;Silver;42;Urban;15;0
3946-MHCZW;Male;0;0;0;1;1;0;DSL;0;0;1;0;0;0;Month-to-month;0;Mailed check;509;509;1;3;89107;5;41;59;Gold;41;Urban;55;1
4623-ZKHLY;Male;0;1;0;22;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;1;Bank transfer (automatic);2045;47155;0;105;135781;4;38;39;Silver;18;Urban;9;0
6732-VAILE;Male;0;1;1;70;1;1;DSL;0;1;1;1;1;1;Two year;1;Credit card (automatic);8595;593175;0;140;83869;28;47;72;Bronze;48;Urban;35;1
8201-AAXCB;Male;0;1;1;25;1;1;DSL;0;0;0;0;1;0;Month-to-month;0;Electronic check;6035;140465;0;111;160983;3;30;16;Bronze;54;Suburban;30;1
7696-CFTAT;Male;0;1;1;37;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);198;7261;0;126;238442;1;40;26;Gold;28;Suburban;43;0
1845-CSBRZ;Female;1;1;1;22;1;1;Fiber optic;0;0;0;0;1;0;Month-to-month;0;Bank transfer (automatic);8535;19616;0;113;87971;5;34;43;Bronze;20;Urban;31;1
2123-VSCOT;Female;0;1;1;59;1;1;DSL;0;0;1;1;1;0;Two year;1;Bank transfer (automatic);721;419485;0;139;176805;13;45;89;Bronze;29;Suburban;20;0
6651-AZVTJ;Male;0;1;1;49;1;1;Fiber optic;0;0;1;0;1;1;Month-to-month;1;Electronic check;998;487245;1;213;105651;6;31;57;Platinum;37;Urban;15;1
4566-GOLUK;Male;0;1;1;47;1;1;Fiber optic;0;0;1;1;1;1;Month-to-month;1;Bank transfer (automatic);10735;511895;1;184;136974;11;47;97;Silver;47;Suburban;55;1
2484-DGXPZ;Female;0;1;1;31;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;1;Mailed check;1955;65895;1;141;103446;4;47;1;Bronze;27;Urban;28;0
2018-QKYGT;Male;0;1;1;1;1;0;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;8105;8105;0;2;249180;14;47;46;Bronze;32;Urban;49;1
2792-VPPET;Male;0;0;0;3;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;1;Electronic check;205;7695;0;12;83823;8;33;42;Bronze;38;Urban;47;1
7409-JURKQ;Female;0;1;0;53;1;1;Fiber optic;0;1;1;1;1;1;One year;1;Bank transfer (automatic);1118;580975;0;225;224526;11;43;6;Silver;35;Urban;44;0
3247-MHJKM;Male;0;0;0;1;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;202;202;0;4;215004;3;30;81;Gold;49;Suburban;15;1
1964-SVLEA;Male;0;0;0;20;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;1;Mailed check;197;4159;0;88;221292;13;47;84;Bronze;36;Urban;57;1
4587-NUKOX;Female;0;0;0;3;1;0;Fiber optic;1;1;0;0;0;0;Month-to-month;1;Electronic check;791;2465;1;14;147965;29;44;67;Gold;47;Urban;14;1
7297-DVYGA;Female;0;0;0;51;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;1;Bank transfer (automatic);1985;99695;0;266;239280;1;41;64;Bronze;50;Rural;7;0
2239-CGBUZ;Female;0;1;0;51;1;0;DSL;1;1;0;1;0;0;One year;1;Bank transfer (automatic);605;314515;0;157;90510;26;45;95;Bronze;39;Suburban;14;1
0854-UYHZD;Female;0;1;1;13;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Mailed check;1955;2653;0;68;221609;25;32;38;Platinum;46;Urban;20;1
7243-LCGGZ;Female;0;0;0;1;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;209;209;0;3;185935;29;41;83;Bronze;41;Urban;20;1
8267-KFGYD;Male;0;0;1;1;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;1;Mailed check;2105;2105;0;2;149134;24;36;92;Gold;21;Suburban;6;1
4890-VMUAV;Male;0;0;0;63;1;1;DSL;1;1;1;1;0;0;One year;0;Electronic check;715;45763;0;140;152254;2;49;49;Gold;29;Urban;51;1
9261-WDCAF;Male;0;0;0;3;1;0;DSL;0;0;0;0;0;1;Month-to-month;0;Mailed check;5465;1891;0;10;224854;26;47;73;Bronze;53;Suburban;18;1
3764-MNMOI;Male;0;0;0;46;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);192;90815;0;236;194780;2;45;38;Silver;21;Suburban;21;0
7442-YGZFK;Male;0;0;0;1;1;1;DSL;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);498;498;0;4;205544;14;49;16;Silver;22;Urban;45;1
0420-BWTPW;Male;0;0;1;8;0;No phone service;DSL;0;0;0;0;0;0;Month-to-month;0;Mailed check;255;2152;1;41;145587;3;37;59;Platinum;36;Rural;37;1
8229-BUJHX;Female;0;1;1;71;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);205;150095;0;288;162238;23;48;2;Silver;48;Urban;12;1
7449-HVPIV;Male;0;1;1;55;1;1;Fiber optic;0;0;1;0;1;0;Month-to-month;1;Credit card (automatic);904;509915;0;206;155720;29;37;46;Silver;24;Suburban;25;1
5504-WSIUR;Female;0;0;0;70;1;1;Fiber optic;0;1;1;1;0;0;One year;1;Bank transfer (automatic);9025;638595;0;181;158004;23;45;87;Bronze;29;Urban;43;1
8183-ONMXC;Female;0;0;0;2;1;0;Fiber optic;0;0;0;0;0;1;Month-to-month;0;Electronic check;8075;15945;1;6;102072;26;45;9;Silver;27;Suburban;21;1
8466-PZBLH;Male;0;1;1;67;1;1;Fiber optic;1;0;0;1;1;1;Two year;0;Bank transfer (automatic);1046;688575;0;250;161015;21;30;3;Bronze;46;Rural;6;1
9614-RMGHA;Male;0;1;0;65;1;1;Fiber optic;0;1;0;0;1;0;Month-to-month;1;Bank transfer (automatic);9185;594085;1;153;152746;23;37;61;Bronze;38;Urban;51;1
8735-IJJEG;Male;0;1;0;14;1;0;DSL;0;0;1;0;0;0;Month-to-month;0;Credit card (automatic);502;66885;0;40;182260;16;30;33;Platinum;30;Suburban;34;1
0564-MUUQK;Female;0;1;1;20;1;1;Fiber optic;0;0;1;1;0;1;Month-to-month;1;Bank transfer (automatic);955;19162;0;87;217129;28;50;42;Bronze;40;Urban;2;1
5054-IEXZT;Male;0;0;1;1;1;0;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Electronic check;7535;7535;1;4;208259;25;32;41;Bronze;23;Suburban;34;1
5834-ASPWA;Male;0;0;0;1;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;7545;7545;1;5;110916;25;41;9;Silver;48;Suburban;46;1
0701-RFGFI;Female;0;1;1;49;1;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Bank transfer (automatic);954;461395;0;280;107268;2;46;0;Gold;26;Rural;15;0
0019-EFAEP;Female;0;0;0;72;1;1;Fiber optic;1;1;1;0;1;0;Two year;1;Bank transfer (automatic);1013;726125;0;329;103259;9;34;9;Bronze;41;Rural;44;1
5619-PTMIK;Female;0;1;0;46;1;1;DSL;1;0;0;0;0;0;Month-to-month;0;Electronic check;531;24598;0;169;159400;1;40;22;Bronze;33;Urban;15;0
3737-XBQDD;Male;0;0;0;24;1;1;Fiber optic;0;1;1;0;0;0;Month-to-month;1;Bank transfer (automatic);8485;20488;0;109;114293;28;42;43;Bronze;28;Urban;1;1
5882-CMAZQ;Female;0;1;1;5;0;No phone service;DSL;0;1;0;1;0;0;Month-to-month;0;Electronic check;3425;16355;0;25;191581;18;33;97;Bronze;53;Rural;37;1
5846-QFDFI;Female;0;1;1;33;1;1;Fiber optic;0;1;1;1;0;0;Month-to-month;0;Credit card (automatic);886;28887;0;81;87043;9;46;83;Silver;18;Suburban;16;0
4445-KWOKW;Female;0;0;0;42;1;1;DSL;1;1;0;0;0;0;One year;1;Bank transfer (automatic);6015;24216;0;152;187009;4;36;11;Silver;38;Urban;37;0
3511-APPBJ;Male;0;0;0;23;1;0;Fiber optic;1;0;1;0;1;1;One year;1;Credit card (automatic);9995;229275;0;123;118893;25;34;51;Silver;53;Urban;23;1
7967-HYCDE;Male;0;0;0;8;1;0;Fiber optic;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);707;5534;0;28;241940;25;41;73;Silver;54;Urban;21;1
2430-RRYUW;Male;0;0;0;66;1;0;DSL;1;1;0;0;0;0;One year;1;Mailed check;548;34657;0;282;106309;24;38;7;Gold;23;Suburban;49;1
3948-XHGNA;Male;0;0;0;24;1;0;DSL;1;0;0;0;0;0;Month-to-month;1;Bank transfer (automatic);4955;12104;1;104;103284;19;48;76;Silver;31;Suburban;22;0
3723-BFBGR;Male;1;0;0;24;1;1;DSL;0;1;0;0;0;0;Month-to-month;0;Credit card (automatic);548;12913;0;65;206801;11;48;46;Platinum;46;Urban;43;0
0565-IYCGT;Male;0;0;0;69;1;1;DSL;1;1;1;1;0;1;One year;1;Credit card (automatic);786;535645;1;237;193259;9;40;18;Silver;18;Urban;18;0
5447-WZAFP;Female;0;0;0;53;1;0;Fiber optic;0;1;1;0;1;1;One year;1;Mailed check;1003;52008;0;176;180804;0;37;46;Gold;25;Suburban;56;1
5110-CHOPY;Female;0;0;0;60;0;No phone service;DSL;1;0;1;0;1;1;Two year;0;Electronic check;536;323705;0;126;149000;25;37;65;Silver;36;Rural;43;1
5445-UTODQ;Female;0;1;0;7;1;0;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;811;57665;1;14;164179;3;35;61;Silver;40;Urban;58;1
4425-OWHWB;Female;0;0;0;20;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;1;Credit card (automatic);1935;43375;0;106;145049;19;41;7;Gold;28;Rural;55;1
7892-QVYKW;Female;0;1;1;23;1;1;Fiber optic;0;0;0;0;0;1;Month-to-month;0;Electronic check;856;18684;0;71;109265;15;46;6;Bronze;44;Urban;21;0
9675-ICXCT;Male;0;1;1;72;1;0;DSL;1;0;1;1;1;1;Two year;1;Electronic check;808;572855;0;293;103880;16;36;97;Silver;53;Suburban;16;0
1024-VRZHF;Male;0;1;0;11;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;7495;8257;1;35;164579;28;34;15;Gold;37;Suburban;1;1
4703-MQYKT;Male;0;0;0;21;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Mailed check;196;3904;0;121;211327;1;40;29;Gold;25;Rural;13;0
9497-QCMMS;Male;1;0;0;1;1;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;9355;9355;1;3;212574;23;31;77;Silver;53;Suburban;27;1
5692-ICXLW;Male;1;0;0;31;1;1;Fiber optic;0;1;0;0;1;0;Month-to-month;1;Electronic check;907;284515;0;115;145424;2;44;41;Silver;43;Urban;12;0
0602-DDUML;Female;0;0;0;57;1;0;DSL;0;1;1;1;1;0;Two year;0;Mailed check;6975;38944;0;312;150966;1;40;18;Bronze;52;Rural;55;1
2208-MPXIO;Female;0;1;1;45;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;1;Bank transfer (automatic);200;8864;0;241;238497;13;40;47;Platinum;20;Suburban;37;0
1960-UYCNN;Male;0;0;0;10;1;1;Fiber optic;0;1;1;0;0;1;Month-to-month;1;Electronic check;9525;102155;0;27;147396;2;36;57;Bronze;21;Urban;16;0
0348-SDKOL;Female;0;1;0;58;1;1;Fiber optic;0;0;1;1;1;1;Month-to-month;1;Credit card (automatic);1021;58854;1;302;151694;24;48;45;Gold;46;Urban;8;1
3190-FZATL;Male;0;0;1;14;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;1995;2684;0;53;216878;16;32;92;Bronze;45;Urban;39;1
7336-RLLRH;Male;0;1;0;27;1;1;DSL;1;0;0;1;1;1;One year;0;Mailed check;8085;220435;0;106;97106;1;47;28;Bronze;36;Suburban;13;0
4373-MAVJG;Female;0;1;1;14;1;1;Fiber optic;0;1;0;0;0;1;Month-to-month;1;Bank transfer (automatic);909;12590;1;35;136731;1;38;66;Bronze;45;Suburban;1;0
8901-HJXTF;Female;0;1;1;12;0;No phone service;DSL;0;1;0;0;0;0;Month-to-month;0;Mailed check;292;3091;1;27;155010;18;48;11;Silver;35;Urban;41;0
7710-JSYOA;Female;0;1;1;69;1;1;Fiber optic;0;1;0;1;0;1;Two year;1;Bank transfer (automatic);933;639805;0;338;112599;24;45;39;Bronze;31;Urban;59;1
5419-KLXBN;Female;0;1;1;25;1;0;Fiber optic;0;1;1;0;1;0;Month-to-month;1;Bank transfer (automatic);8915;225775;1;99;151326;13;32;74;Bronze;31;Urban;20;1
3424-NMNBO;Male;1;1;0;58;1;1;Fiber optic;1;1;1;0;1;1;One year;1;Electronic check;10885;628725;1;217;155706;17;47;22;Bronze;46;Urban;34;0
9885-MFVSU;Female;0;1;1;35;0;No phone service;DSL;1;0;0;1;1;0;Two year;1;Credit card (automatic);4635;166205;0;172;89004;24;44;59;Bronze;20;Urban;29;1
4514-GFCFI;Female;1;0;0;16;1;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;8475;135015;1;80;195018;18;31;15;Bronze;51;Rural;16;1
0607-MVMGC;Male;0;1;1;45;1;1;DSL;0;1;1;0;1;1;One year;0;Credit card (automatic);7875;360065;0;118;105792;7;33;1;Bronze;26;Suburban;38;1
3365-SAIGS;Female;0;0;0;17;1;0;Fiber optic;0;1;0;0;1;0;Month-to-month;1;Electronic check;8355;132915;0;75;134645;18;43;52;Gold;22;Urban;24;0
9828-AOQLM;Female;0;1;1;1;1;0;DSL;0;0;0;0;0;0;Month-to-month;1;Electronic check;457;457;1;2;87232;19;43;68;Silver;46;Urban;43;1
8022-BECSI;Male;0;0;0;22;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Mailed check;196;4225;0;110;134766;22;45;11;Silver;22;Urban;58;1
8000-REIQB;Female;1;0;0;1;1;0;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;6995;6995;1;4;200601;19;44;92;Platinum;30;Urban;38;1
9993-LHIEB;Male;0;1;1;67;1;0;DSL;1;0;1;1;0;1;Two year;0;Mailed check;6785;462765;0;390;161588;29;43;23;Silver;43;Rural;34;1
0266-CLZKZ;Female;0;1;1;67;1;1;Fiber optic;0;0;1;1;1;1;Two year;1;Bank transfer (automatic);10565;67179;0;152;85913;6;45;12;Platinum;26;Urban;5;0
7615-ESMYF;Female;0;1;0;2;0;No phone service;DSL;0;0;0;0;1;1;Month-to-month;0;Electronic check;446;971;1;4;192406;29;42;2;Bronze;21;Urban;2;1
3858-VOBET;Male;0;0;0;23;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;7495;171045;1;71;193693;16;35;17;Silver;48;Suburban;35;0
7020-OZKXZ;Female;1;0;0;9;1;0;Fiber optic;0;0;1;0;0;0;Month-to-month;0;Credit card (automatic);755;6374;0;27;173449;2;48;9;Bronze;22;Urban;47;1
3977-QCRSL;Female;0;0;0;5;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;2015;11795;0;14;90567;3;30;8;Silver;24;Urban;46;1
0017-DINOC;Male;0;0;0;54;0;No phone service;DSL;1;0;0;1;1;0;Two year;0;Credit card (automatic);452;246055;0;303;118379;11;37;5;Silver;45;Urban;0;0
1447-PJGGA;Female;0;0;0;57;1;0;Fiber optic;0;0;1;0;1;1;Two year;1;Electronic check;9525;546465;1;170;80319;23;45;39;Bronze;31;Urban;33;1
8565-CLBZW;Male;0;0;0;24;1;1;Fiber optic;0;0;1;0;1;0;Month-to-month;1;Mailed check;8985;216505;1;74;170005;21;39;95;Gold;41;Urban;0;1
9139-WQQDY;Female;0;1;1;49;1;1;Fiber optic;0;1;0;0;1;1;One year;0;Mailed check;10045;49418;1;246;190990;1;30;37;Silver;22;Rural;25;1
0224-HJAPT;Male;0;0;0;5;1;1;DSL;0;0;0;0;0;0;Month-to-month;0;Electronic check;4715;22315;1;18;84791;16;31;17;Bronze;51;Suburban;17;1
8086-OVPWV;Male;0;0;0;2;1;0;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;802;1811;1;10;211401;3;43;27;Silver;45;Suburban;35;0
9430-FRQOC;Female;0;0;1;4;1;1;Fiber optic;0;0;1;1;0;0;Month-to-month;1;Mailed check;871;34145;1;9;141032;3;49;24;Gold;25;Suburban;5;1
7639-OPLNG;Male;0;1;1;70;1;1;DSL;1;1;1;1;1;0;Two year;1;Bank transfer (automatic);7925;573185;0;276;168662;27;41;5;Bronze;38;Suburban;10;1
3074-GQWYX;Male;0;0;0;5;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Bank transfer (automatic);759;35775;1;10;101300;1;40;29;Bronze;41;Urban;43;0
1492-QGCLU;Male;0;1;1;53;1;1;DSL;1;0;1;1;1;1;Month-to-month;0;Electronic check;857;46161;0;119;155700;26;36;52;Gold;41;Suburban;39;1
6845-RGTYS;Female;0;1;0;47;1;1;Fiber optic;1;1;1;0;1;0;Month-to-month;1;Electronic check;9875;45337;1;264;135609;28;35;67;Platinum;30;Urban;29;1
7328-OWMOM;Female;0;0;1;31;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Credit card (automatic);201;58925;0;79;170045;11;30;78;Bronze;32;Urban;13;1
4418-LZMSV;Male;0;1;1;13;1;0;DSL;0;1;1;1;0;0;Month-to-month;0;Bank transfer (automatic);618;7501;0;53;141901;22;35;71;Platinum;42;Suburban;9;1
5155-AZQPB;Female;0;1;1;28;1;1;DSL;0;0;0;0;0;0;Month-to-month;0;Mailed check;499;141025;0;102;85703;13;39;21;Bronze;45;Suburban;56;1
8861-HGGKB;Female;0;0;0;10;1;1;Fiber optic;0;0;0;0;0;1;Month-to-month;0;Electronic check;8645;83085;1;33;143115;2;34;12;Platinum;25;Urban;30;1
1087-GRUYI;Male;0;1;0;38;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);204;7435;0;212;107676;1;32;54;Silver;48;Urban;57;1
7065-YUNRY;Female;0;0;0;1;1;0;DSL;0;0;0;0;0;0;Month-to-month;1;Mailed check;453;453;1;2;201332;1;44;2;Gold;24;Urban;54;1
7694-VLBWQ;Male;0;1;0;67;1;1;Fiber optic;0;1;1;0;1;1;One year;0;Electronic check;1041;704085;1;311;247995;13;48;8;Gold;34;Suburban;35;0
2546-KZAAT;Male;0;1;0;52;1;0;DSL;1;1;0;0;1;1;One year;1;Mailed check;754;386545;0;304;109802;4;49;53;Bronze;52;Rural;14;0
0181-RITDD;Male;0;1;1;62;1;0;Fiber optic;1;1;1;1;1;1;Two year;0;Mailed check;10815;682565;0;262;170331;25;42;33;Bronze;39;Suburban;29;1
5989-PGKJB;Female;0;0;0;16;1;0;Fiber optic;0;1;0;0;0;1;Month-to-month;1;Electronic check;8625;13401;0;91;204786;1;31;76;Silver;24;Suburban;47;1
4795-KTRTH;Female;1;1;0;5;1;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Electronic check;810;37165;1;11;145169;12;45;31;Bronze;27;Urban;13;0
8272-ONJLV;Male;0;0;0;12;1;0;Fiber optic;0;0;1;0;1;1;One year;0;Electronic check;957;11840;0;44;148147;27;32;98;Silver;45;Urban;46;1
1488-PBLJN;Female;0;1;1;72;1;1;Fiber optic;1;1;1;1;1;1;Two year;1;Bank transfer (automatic);11685;84777;0;218;102075;15;43;76;Platinum;46;Suburban;22;0
0308-GIQJT;Male;1;0;0;71;1;1;Fiber optic;0;1;0;1;1;1;One year;0;Bank transfer (automatic);10575;738285;0;349;162015;16;46;6;Bronze;52;Urban;16;0
